player,position,season,phase,contract_event_id,points_pct_change_from_baseline,total_rebounds_pct_change_from_baseline,assists_pct_change_from_baseline,steals_pct_change_from_baseline,blocks_pct_change_from_baseline,fg_percentage_pct_change_from_baseline,three_point_percentage_pct_change_from_baseline,efficient_scoring_value_pct_change_from_baseline,hustle_factor_pct_change_from_baseline,offensive_creation_rate_pct_change_from_baseline,availability_rate_pct_change_from_baseline,overall_impact_score_pct_change_from_baseline,points_pct_change_from_contract_year,total_rebounds_pct_change_from_contract_year,assists_pct_change_from_contract_year,steals_pct_change_from_contract_year,blocks_pct_change_from_contract_year,fg_percentage_pct_change_from_contract_year,three_point_percentage_pct_change_from_contract_year,efficient_scoring_value_pct_change_from_contract_year,hustle_factor_pct_change_from_contract_year,offensive_creation_rate_pct_change_from_contract_year,availability_rate_pct_change_from_contract_year,overall_impact_score_pct_change_from_contract_year
Draymond Green, PF      ,2022, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.098,-0.073,-0.161,0.375,0.256,0.078,0.189,0.118,-0.172,-0.132,0.053
Draymond Green, PF      ,2023, Contract Year 4     ,4.0,-0.056,0.18,0.214,-0.333,-0.2,0.243,-0.062,0.07,-0.03,0.131,0.074,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Draymond Green, PF      ,2024, Post-Contract Year 4,4.0,-0.044,0.18,0.071,-0.333,-0.1,0.172,0.215,0.075,0.14,0.113,-0.191,0.072,0.006,-0.0,-0.063,-0.0,0.059,-0.029,0.129,0.002,0.081,-0.008,-0.141,0.029
Draymond Green, PF      ,2025, Baseline Year 5     ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,-0.153,-0.125,0.5,0.176,-0.172,-0.071,-0.068,-0.052,-0.108,0.062,-0.041
Drew Eubanks, C       ,2021, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Eubanks, C       ,2022, Contract Year 2     ,2.0,0.328,0.2,0.5,0.333,-0.333,0.053,-0.783,0.4,-0.102,0.125,0.315,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Eubanks, C       ,2023, Contract Year 3     ,3.0,0.138,0.2,0.625,0.667,0.444,0.133,-0.611,0.297,-0.129,0.462,0.444,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Eubanks, C       ,2024, Contract Year 4     ,4.0,-0.121,-0.044,-0.0,0.333,-0.111,0.062,-0.0,-0.065,-0.134,-0.0,0.389,-0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Eubanks, C       ,2025, Post-Contract Year 4,4.0,-0.207,-0.178,0.125,-0.333,-0.333,0.048,-0.5,-0.165,-0.094,0.266,0.13,-0.058,-0.052,-0.075,0.059,-0.333,-0.143,-0.007,-0.333,-0.056,0.023,0.117,-0.103,0.001
Drew Gooden, PF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Duncan Robinson, SG      ,2020, Contract Year 1     ,1.0,0.337,0.5,-0.333,-0.0,2.0,0.121,0.199,0.569,0.132,-0.25,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncan Robinson, SF      ,2021, Contract Year 2     ,2.0,0.297,0.641,-0.143,0.2,2.0,0.047,0.097,0.402,0.178,-0.116,0.174,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duncan Robinson, SG      ,2022, Post-Contract Year 2,2.0,0.079,0.219,-0.238,-0.0,1.0,-0.048,-0.0,0.062,0.071,0.048,0.288,0.123,-0.092,-0.148,-0.059,-0.091,-0.2,-0.048,-0.046,-0.138,-0.048,0.085,0.046,-0.028
Duncan Robinson, SF      ,2023, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.467,-0.475,-0.353,-0.455,-1.0,-0.115,-0.159,-0.544,-0.139,-0.161,-0.444,-0.313
Duncan Robinson, SF      ,2024, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,-0.18,0.647,0.273,-0.2,0.074,0.013,0.075,-0.092,0.139,-0.099,-0.035
Duncan Robinson, SF      ,2025, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083,-0.246,0.412,-0.091,-0.6,0.043,0.008,-0.096,-0.1,0.126,-0.02,-0.054
Duop Reath, C       ,2024, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dwayne Bacon, SG      ,2021, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dwight Howard, C       ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,-0.16,-0.077,0.167,-0.188,0.068,2.496,0.019,-0.133,-0.141,-0.494,-0.164
Dwight Howard, C       ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,-0.056,0.077,0.667,-0.0,0.117,-1.0,-0.08,-0.072,0.212,-0.123,-0.077
Dwight Howard, C       ,2017, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.187,0.016,0.077,0.5,-0.25,0.141,-1.0,-0.074,0.031,0.212,-0.086,0.002
Dwight Howard, C       ,2018, Contract Year 1     ,1.0,0.158,0.071,-0.025,-0.308,0.171,-0.098,-0.142,0.047,0.062,-0.086,0.306,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Howard, C       ,2020, Contract Year 2     ,2.0,0.21,0.237,0.167,-0.333,0.833,0.191,0.126,0.411,0.062,-0.192,0.15,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Howard, C       ,2021, Post-Contract Year 2,2.0,0.129,0.424,0.5,-0.333,0.5,-0.041,-0.531,0.068,0.279,-0.206,0.15,0.236,-0.034,0.07,0.125,-0.0,-0.1,-0.108,-0.412,-0.138,0.093,-0.008,-0.0,0.062
Dwight Howard, C       ,2022, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.145,-0.248,-0.25,0.5,-0.4,-0.07,0.254,-0.193,-0.146,0.249,-0.13,-0.141
Dwight Powell, PF      ,2016, Contract Year 1     ,1.0,-0.393,-0.266,-0.556,-0.286,-0.4,-0.171,-0.609,-0.522,0.072,-0.429,-0.115,-0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell, C       ,2017, Post-Contract Year 1,1.0,-0.298,-0.266,-0.556,0.143,-0.0,-0.134,-0.113,-0.398,-0.014,-0.2,-0.013,-0.072,0.072,-0.0,-0.0,0.231,0.25,0.022,0.389,0.115,-0.042,0.167,0.055,-0.003
Dwight Powell, C       ,2018, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.4,1.0,0.231,-0.0,0.177,0.628,0.634,0.003,0.458,0.082,0.083
Dwight Powell, C       ,2019, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.325,1.5,-0.077,0.5,0.185,0.501,1.073,-0.059,0.458,0.055,0.066
Dwight Powell, C       ,2020, Contract Year 2     ,2.0,0.08,0.163,0.25,0.8,0.2,-0.049,-0.271,0.036,0.009,0.125,-0.512,-0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell, C       ,2021, Post-Contract Year 2,2.0,-0.322,-0.184,-0.083,0.2,-0.0,-0.077,-0.322,-0.377,0.134,0.031,-0.293,-0.033,-0.229,-0.175,-0.154,-0.2,-0.091,-0.015,-0.036,-0.249,0.058,-0.043,0.184,0.033
Dwight Powell, C       ,2022, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.01,-0.077,-0.333,-0.091,0.068,0.421,0.205,-0.066,-0.072,0.673,0.068
Dwight Powell, C       ,2023, Contract Year 3     ,3.0,-0.277,-0.222,-0.308,-0.053,-0.4,0.18,-1.0,-0.185,-0.123,-0.377,-0.042,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell, C       ,2024, Post-Contract Year 3,3.0,-0.644,-0.354,-0.0,-0.368,-0.4,0.095,0.008,-0.625,0.038,0.5,-0.206,-0.066,-0.34,-0.093,0.182,-0.2,-0.0,-0.038,1.0,-0.37,0.084,0.413,-0.094,0.035
Dwyane Wade, SG      ,2015, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwyane Wade, SG      ,2016, Contract Year 2     ,2.0,-0.116,0.171,-0.042,-0.083,1.0,-0.03,-0.44,-0.16,0.209,0.198,0.194,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwyane Wade, SG      ,2017, Contract Year 3     ,3.0,-0.149,0.286,-0.208,0.167,1.333,-0.077,0.092,-0.195,0.404,0.155,-0.032,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwyane Wade, SG      ,2019, Post-Contract Year 3,3.0,-0.302,0.143,-0.125,-0.333,0.667,-0.079,0.162,-0.31,0.287,0.276,0.161,0.09,-0.099,-0.059,0.05,-0.273,-0.167,-0.001,0.031,-0.077,-0.044,0.05,0.091,-0.015
Dyson Daniels, PG      ,2023, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dyson Daniels, PG      ,2024, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526,0.219,0.174,1.0,1.0,0.069,-0.01,0.624,0.103,0.174,0.034,0.124
Dyson Daniels, SG      ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.711,0.844,0.913,3.286,2.5,0.179,0.083,3.118,0.226,0.002,0.288,0.359
Dzanan Musa, SF      ,2020, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
E'Twaun Moore, SG      ,2016, Contract Year 1     ,1.0,-0.312,-0.092,-0.089,-0.25,0.8,0.02,0.099,-0.325,0.067,-0.001,-0.073,-0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E'Twaun Moore, SG      ,2017, Post-Contract Year 1,1.0,-0.119,-0.171,0.179,-0.125,1.4,-0.031,-0.1,-0.171,-0.083,0.437,0.147,0.014,0.123,-0.045,0.128,0.077,0.143,-0.026,-0.1,0.102,-0.076,0.18,0.106,0.033
E'Twaun Moore, SG      ,2018, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.318,0.179,0.538,-0.714,0.083,0.034,0.618,-0.087,-0.146,0.242,0.096
E'Twaun Moore, SG      ,2019, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.091,-0.026,0.231,-0.429,0.026,0.051,0.456,-0.114,-0.236,-0.197,-0.068
E'Twaun Moore, SG      ,2020, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029,0.045,-0.282,-0.077,-0.429,-0.092,-0.083,-0.086,0.225,-0.155,-0.152,0.029
Ed Davis, PF      ,2015, Contract Year 1     ,1.0,0.93,0.434,1.0,1.0,1.4,0.138,-1.0,1.197,0.138,1.25,0.717,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Davis, PF      ,2016, Post-Contract Year 1,1.0,0.512,0.396,0.833,1.333,0.8,0.157,-1.0,0.749,0.22,0.833,0.761,0.333,-0.122,-0.013,-0.043,0.077,-0.143,0.008,-1.0,-0.113,0.035,-0.102,0.012,0.014
Ed Davis, PF      ,2017, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.419,-0.293,-0.478,-0.538,-0.524,-0.129,-1.0,-0.493,-0.152,-0.51,-0.425,-0.24
Ed Davis, C       ,2018, Contract Year 2     ,2.0,0.233,0.396,-0.167,0.333,0.4,0.102,-1.0,0.359,0.268,-0.167,0.696,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Davis, C       ,2019, Post-Contract Year 2,2.0,0.349,0.623,0.333,0.333,-0.2,0.167,-1.0,0.574,0.481,0.333,0.761,0.516,0.045,0.075,0.231,-0.0,-0.273,0.028,-1.0,0.073,0.077,0.231,0.019,0.072
Edmond Sumner, SG      ,2021, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Sumner, SG      ,2023, Post-Contract Year 1,1.0,-0.053,-0.167,0.444,-0.0,-0.0,-0.122,-0.106,-0.163,0.031,0.589,-0.0,0.026,-0.027,-0.091,0.182,-0.0,-0.0,-0.065,-0.056,-0.089,0.015,0.227,-0.0,0.013
Ekpe Udoh, C       ,2018, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
Elfrid Payton, PG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.302,-0.044,0.024,0.417,-0.5,-0.118,-0.127,-0.401,-0.029,-0.008,0.131,-0.05
Elfrid Payton, PG      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.161,-0.2,0.008,-0.0,-0.25,-0.095,0.087,-0.241,-0.174,0.016,0.007,-0.122
Elfrid Payton, PG      ,2017, Contract Year 1     ,1.0,0.306,0.19,0.008,-0.241,1.0,0.094,-0.068,0.445,0.136,0.117,0.058,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton, PG      ,2018, Post-Contract Year 1,1.0,0.296,0.089,-0.039,-0.103,0.2,0.145,0.109,0.501,0.089,-0.125,-0.187,0.039,-0.004,-0.044,-0.024,0.083,-0.25,0.023,0.087,0.019,-0.021,-0.121,-0.131,-0.05
Elfrid Payton, PG      ,2019, Contract Year 2     ,2.0,0.082,0.316,0.178,-0.31,0.6,0.008,0.068,0.153,0.174,0.073,-0.458,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton, PG      ,2020, Contract Year 3     ,3.0,0.02,0.19,0.116,0.103,0.6,0.02,-0.31,0.042,0.282,0.294,-0.419,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton, PG      ,2021, Post-Contract Year 3,3.0,0.031,-0.139,-0.504,-0.517,-0.6,0.003,-0.027,0.052,-0.057,-0.256,-0.187,-0.104,0.005,-0.16,-0.385,-0.391,-0.6,-0.008,0.17,0.005,-0.152,-0.27,0.167,-0.093
Elie Okobo, PG      ,2019, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elie Okobo, PG      ,2020, Post-Contract Year 1,1.0,-0.298,-0.111,-0.125,-0.333,-0.0,0.013,0.193,-0.288,0.161,0.531,0.038,0.134,-0.175,-0.059,-0.067,-0.2,-0.0,0.006,0.088,-0.168,0.074,0.21,0.019,0.063
Elijah Millsap, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Emmanuel Mudiay, PG      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.214,0.549,0.538,1.5,-0.048,0.008,0.227,-0.006,-0.014,0.143,0.06
Emmanuel Mudiay, PG      ,2017, Contract Year 1     ,1.0,-0.141,-0.059,-0.291,-0.3,-0.6,0.036,-0.013,-0.09,-0.006,0.017,-0.191,-0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mudiay, PG      ,2018, Post-Contract Year 1,1.0,-0.328,-0.294,-0.418,-0.4,-0.6,0.066,-0.003,-0.28,0.018,0.011,-0.059,-0.049,-0.122,-0.143,-0.099,-0.077,-0.0,0.014,0.005,-0.117,0.012,-0.003,0.076,0.008
Emmanuel Mudiay, PG      ,2019, Contract Year 2     ,2.0,0.156,-0.029,-0.291,-0.3,-0.4,0.225,0.031,0.411,-0.019,-0.064,-0.132,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mudiay, PG      ,2020, Post-Contract Year 2,2.0,-0.43,-0.324,-0.618,-0.6,-0.6,0.269,0.082,-0.283,0.146,-0.16,-0.206,-0.041,-0.339,-0.179,-0.3,-0.273,-0.2,0.018,0.024,-0.326,0.078,-0.054,-0.044,-0.029
Eric Bledsoe, PG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.3,0.326,0.882,0.714,-0.002,-0.054,0.187,0.156,-0.207,0.227,0.135
Eric Bledsoe, PG      ,2017, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557,0.2,0.37,0.647,0.429,-0.031,-0.022,0.462,0.097,-0.181,-0.0,0.112
Eric Bledsoe, PG      ,2018, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,-0.05,0.087,1.353,0.714,0.056,0.013,0.355,0.102,-0.242,0.121,0.113
Eric Bledsoe, PG      ,2019, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.15,0.196,0.765,0.143,0.08,-0.039,0.244,0.207,0.138,0.182,0.201
Eric Bledsoe, PG      ,2020, Contract Year 1     ,1.0,-0.087,0.055,-0.004,-0.423,-0.2,0.051,0.044,-0.051,0.044,0.123,-0.136,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bledsoe, SG      ,2021, Post-Contract Year 1,1.0,-0.252,-0.22,-0.299,-0.487,-0.4,-0.068,0.035,-0.26,-0.276,0.162,0.006,-0.174,-0.1,-0.15,-0.174,-0.059,-0.143,-0.06,-0.004,-0.124,-0.181,0.017,0.076,-0.093
Eric Bledsoe, PG      ,2022, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-0.15,-0.087,0.529,0.143,-0.06,-0.086,-0.328,0.094,-0.131,-0.182,-0.069
Eric Gordon, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.146,0.061,0.462,-0.0,-0.5,-0.002,0.185,-0.166,-0.05,0.183,0.017,-0.042
Eric Gordon, SG      ,2016, Contract Year 1     ,1.0,-0.032,-0.137,-0.1,0.429,-0.0,-0.004,-0.048,-0.045,-0.037,0.092,-0.308,-0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gordon, SG      ,2017, Post-Contract Year 1,1.0,0.032,0.059,-0.167,-0.143,0.667,-0.032,-0.078,0.03,0.11,0.011,0.154,0.09,0.032,0.102,-0.038,-0.25,0.25,-0.015,-0.016,0.038,0.071,-0.038,0.25,0.094
Eric Gordon, SG      ,2018, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.02,-0.154,-0.25,-0.0,0.039,-0.05,0.181,-0.02,-0.281,0.15,0.05
Eric Gordon, SG      ,2019, Contract Year 2     ,2.0,0.032,-0.137,-0.367,-0.143,0.333,-0.025,-0.108,0.026,-0.086,-0.067,0.046,-0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gordon, SG      ,2022, Post-Contract Year 2,2.0,-0.146,-0.216,-0.1,-0.286,-0.0,0.132,0.021,-0.054,-0.135,-0.072,-0.123,-0.104,-0.095,-0.048,0.174,-0.091,-0.143,0.075,0.067,-0.041,-0.027,-0.003,-0.088,-0.045
Eric Gordon, SG      ,2023, Contract Year 3     ,3.0,-0.21,-0.255,-0.1,-0.143,0.333,0.063,-0.081,-0.182,-0.079,0.16,0.062,-0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Gordon, SG      ,2024, Post-Contract Year 3,3.0,-0.299,-0.294,-0.333,0.429,0.333,0.056,-0.063,-0.25,0.042,0.146,0.046,-0.027,-0.06,-0.027,-0.149,0.25,-0.0,-0.003,0.009,-0.044,0.062,-0.006,-0.007,0.01
Eric Moreland, PF      ,2018, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
Eric Paschall, PF      ,2020, Contract Year 1     ,1.0,1.414,1.556,2.5,1.5,1.0,0.025,-0.224,1.227,0.161,0.235,0.034,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Paschall, PF      ,2021, Post-Contract Year 1,1.0,0.638,0.778,1.167,0.5,1.0,0.025,-0.1,0.514,0.286,0.083,-0.31,0.152,-0.191,-0.179,-0.235,-0.25,-0.0,-0.0,0.074,-0.191,0.051,-0.066,-0.2,-0.044
Eric Paschall, PF      ,2022, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.506,-0.538,-0.647,-0.5,-0.5,-0.024,0.194,-0.466,-0.183,-0.137,0.16,-0.17
Ersan Ilyasova, PF      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,-0.077,-0.2,-0.0,-0.0,0.086,0.087,0.217,-0.091,0.042,-0.221,-0.076
Ersan Ilyasova, PF      ,2016, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.038,-0.28,0.167,0.333,-0.024,0.036,0.013,-0.073,-0.233,-0.007,-0.057
Ersan Ilyasova, PF      ,2017, Contract Year 1     ,1.0,0.379,0.18,0.889,0.235,-0.1,-0.051,-0.059,0.342,-0.075,0.042,0.262,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ersan Ilyasova, PF      ,2019, Post-Contract Year 1,1.0,-0.284,-0.1,-0.111,-0.118,-0.1,-0.035,-0.032,-0.299,0.008,-0.08,0.031,-0.027,-0.317,-0.135,-0.36,-0.167,-0.0,0.008,0.014,-0.314,0.043,-0.063,-0.101,-0.033
Ersan Ilyasova, PF      ,2020, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337,-0.077,-0.36,-0.333,-0.0,0.072,0.02,-0.293,0.268,0.25,-0.154,0.115
Eugene Omoruyi, SF      ,2023, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Evan Fournier, SG      ,2015, Contract Year 1     ,1.0,-0.234,-0.133,-0.267,-0.222,-1.0,0.005,0.023,-0.257,-0.133,-0.145,-0.202,-0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Fournier, SF      ,2016, Contract Year 2     ,2.0,-0.064,-0.125,-0.169,0.412,-1.0,0.03,0.113,-0.026,-0.078,-0.121,0.145,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Fournier, SG      ,2017, Post-Contract Year 2,2.0,0.046,-0.031,-0.077,0.176,-0.5,-0.021,-0.01,0.012,-0.043,-0.2,-0.014,-0.038,0.055,0.051,0.053,-0.091,1.0,-0.026,-0.058,0.019,0.018,-0.048,-0.075,-0.013
Evan Fournier, SF      ,2018, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.085,0.018,-0.273,5.0,0.019,0.003,0.117,0.065,0.125,-0.224,0.005
